sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,btc_uptrend,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
3.0,0.5,False,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,228,154,67.54,28.57,8.264,-3.369,-0.045,-0.03,-0.377,39,110,5
3.0,0.5,False,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,228,154,67.54,28.57,8.264,-3.369,-0.045,-0.03,-0.377,39,110,5
2.0,1.0,True,50.0,False,True,False,0.0,60.0,0.0,3,False,2.0,7,0,358,216,60.34,43.06,7.071,-5.435,-0.05,-0.03,-0.446,71,106,34
2.0,1.0,True,50.0,False,True,False,0.0,60.0,50.0,3,False,2.0,7,0,358,216,60.34,43.06,7.071,-5.435,-0.05,-0.03,-0.446,71,106,34
2.0,1.0,False,50.0,False,True,False,0.0,60.0,0.0,0,True,2.0,14,378,421,254,60.33,30.71,12.933,-5.803,-0.05,-0.03,-0.479,58,158,27
3.0,0.5,True,0.0,False,True,True,0.0,60.0,0.0,0,True,2.0,7,40,183,122,66.67,26.23,8.532,-3.096,-0.046,-0.031,-0.339,26,90,6
2.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,0,False,2.0,14,0,1096,625,57.03,27.52,8.502,-3.304,-0.055,-0.031,-0.784,160,448,9
2.0,0.5,False,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,222,154,69.37,29.22,8.056,-3.39,-0.045,-0.032,-0.391,40,109,5
2.0,0.5,False,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,222,154,69.37,29.22,8.056,-3.39,-0.045,-0.032,-0.391,40,109,5
2.0,1.0,False,0.0,True,True,True,0.0,0.0,0.0,0,True,2.0,7,371,249,165,66.27,36.97,9.939,-5.907,-0.049,-0.032,-0.413,32,85,48
3.0,1.0,True,0.0,True,False,False,80.0,60.0,0.0,3,True,2.0,7,1281,787,417,52.99,38.61,8.306,-5.327,-0.063,-0.034,-0.687,60,204,141
3.0,1.0,True,0.0,True,False,False,80.0,60.0,50.0,3,True,2.0,7,1281,787,417,52.99,38.61,8.306,-5.327,-0.063,-0.034,-0.687,60,204,141
2.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,3,True,2.0,14,176,995,576,57.89,24.48,9.67,-3.212,-0.059,-0.034,-0.819,124,432,12
2.0,0.5,True,50.0,False,False,False,0.0,60.0,50.0,3,True,2.0,14,176,995,576,57.89,24.48,9.67,-3.212,-0.059,-0.034,-0.819,124,432,12
2.0,0.5,True,0.0,True,False,True,0.0,60.0,0.0,0,False,2.0,7,0,374,251,67.11,30.68,7.094,-3.215,-0.052,-0.035,-0.556,65,171,15
3.0,0.5,False,50.0,False,True,False,0.0,60.0,0.0,0,True,2.0,14,13,442,268,60.63,25.0,9.003,-3.077,-0.057,-0.035,-0.566,61,197,3
3.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,3,False,2.0,7,0,845,485,57.4,30.72,6.719,-3.068,-0.061,-0.035,-0.774,125,323,30
3.0,0.5,False,0.0,True,False,False,80.0,60.0,50.0,3,False,2.0,7,0,845,485,57.4,30.72,6.719,-3.068,-0.061,-0.035,-0.774,125,323,30
3.0,0.5,False,50.0,True,True,True,0.0,0.0,0.0,3,True,2.0,7,3,182,124,68.13,23.39,10.422,-3.25,-0.053,-0.036,-0.401,28,95,1
3.0,0.5,False,50.0,True,True,True,0.0,0.0,50.0,3,True,2.0,7,3,182,124,68.13,23.39,10.422,-3.25,-0.053,-0.036,-0.401,28,95,1
3.0,0.5,False,0.0,True,True,False,0.0,0.0,0.0,3,False,2.0,7,0,519,315,60.69,29.21,7.423,-3.147,-0.06,-0.036,-0.646,74,220,18
3.0,0.5,False,0.0,True,True,False,0.0,0.0,50.0,3,False,2.0,7,0,519,315,60.69,29.21,7.423,-3.147,-0.06,-0.036,-0.646,74,220,18
2.0,0.5,True,0.0,True,False,False,0.0,0.0,0.0,3,True,2.0,7,493,1333,776,58.21,26.93,8.741,-3.305,-0.061,-0.036,-0.989,134,547,87
2.0,0.5,True,0.0,True,False,False,0.0,0.0,50.0,3,True,2.0,7,493,1333,776,58.21,26.93,8.741,-3.305,-0.061,-0.036,-0.989,134,547,87
2.0,0.5,False,50.0,False,True,True,0.0,0.0,0.0,0,True,2.0,14,10,249,178,71.49,24.16,10.113,-3.29,-0.052,-0.037,-0.498,37,135,6
3.0,1.0,False,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,856,503,58.76,43.94,7.516,-6.003,-0.063,-0.037,-0.83,209,261,19
3.0,0.5,True,0.0,True,False,False,80.0,0.0,0.0,0,False,2.0,7,0,1419,800,56.38,30.0,7.729,-3.406,-0.066,-0.037,-1.046,188,543,61
2.0,0.5,False,50.0,False,False,False,0.0,0.0,0.0,0,True,2.0,7,154,1864,1121,60.14,26.76,8.9,-3.337,-0.062,-0.037,-1.25,196,798,115
2.0,0.5,False,50.0,False,True,True,0.0,0.0,0.0,3,True,2.0,14,3,201,140,69.65,23.57,10.064,-3.176,-0.055,-0.038,-0.455,32,107,1
2.0,0.5,False,50.0,False,True,True,0.0,0.0,50.0,3,True,2.0,14,3,201,140,69.65,23.57,10.064,-3.176,-0.055,-0.038,-0.455,32,107,1
3.0,0.5,False,50.0,False,True,True,0.0,0.0,0.0,0,False,2.0,14,0,253,174,68.77,28.16,8.152,-3.272,-0.055,-0.038,-0.499,46,125,3
2.0,0.5,False,0.0,False,False,True,0.0,60.0,0.0,0,False,2.0,14,0,447,282,63.09,27.3,8.516,-3.283,-0.061,-0.038,-0.646,74,205,3
2.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,3,True,2.0,7,26,831,492,59.21,27.85,7.792,-3.096,-0.064,-0.038,-0.84,95,343,47
2.0,0.5,False,0.0,True,False,False,80.0,60.0,50.0,3,True,2.0,7,26,831,492,59.21,27.85,7.792,-3.096,-0.064,-0.038,-0.84,95,343,47
3.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,3,True,2.0,7,108,977,535,54.76,27.29,8.04,-3.113,-0.069,-0.038,-0.878,95,377,55
3.0,0.5,True,50.0,False,False,False,80.0,60.0,50.0,3,True,2.0,7,108,977,535,54.76,27.29,8.04,-3.113,-0.069,-0.038,-0.878,95,377,55
2.0,0.5,False,0.0,False,False,True,80.0,0.0,0.0,3,False,2.0,14,0,721,436,60.47,28.44,8.592,-3.505,-0.064,-0.039,-0.814,119,311,6
2.0,0.5,False,0.0,False,False,True,80.0,0.0,50.0,3,False,2.0,14,0,721,436,60.47,28.44,8.592,-3.505,-0.064,-0.039,-0.814,119,311,6
2.0,0.5,True,0.0,False,True,False,0.0,0.0,0.0,0,True,2.0,7,97,809,531,65.64,26.18,9.362,-3.4,-0.059,-0.039,-0.896,81,385,59
2.0,0.5,False,0.0,False,False,False,0.0,60.0,0.0,3,False,2.0,14,0,1103,657,59.56,29.68,7.679,-3.338,-0.068,-0.04,-1.036,187,458,7
2.0,0.5,False,0.0,False,False,False,0.0,60.0,50.0,3,False,2.0,14,0,1103,657,59.56,29.68,7.679,-3.338,-0.068,-0.04,-1.036,187,458,7
2.0,0.5,False,50.0,False,False,False,80.0,60.0,0.0,0,True,2.0,14,49,1146,682,59.51,24.49,10.022,-3.338,-0.067,-0.04,-1.037,150,509,13
2.0,0.5,False,0.0,False,False,False,0.0,0.0,0.0,0,False,2.0,7,0,2459,1473,59.9,31.57,7.526,-3.568,-0.066,-0.04,-1.519,367,992,103
2.0,1.0,True,50.0,True,True,True,0.0,60.0,0.0,0,True,2.0,7,236,147,102,69.39,35.29,11.009,-6.096,-0.059,-0.041,-0.414,24,61,17
3.0,0.5,True,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,227,150,66.08,28.0,8.545,-3.41,-0.062,-0.041,-0.505,36,108,6
3.0,0.5,True,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,227,150,66.08,28.0,8.545,-3.41,-0.062,-0.041,-0.505,36,108,6
2.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,3,False,2.0,7,0,816,479,58.7,30.48,6.781,-3.073,-0.069,-0.041,-0.891,112,321,40
2.0,0.5,True,0.0,True,False,False,80.0,60.0,50.0,3,False,2.0,7,0,816,479,58.7,30.48,6.781,-3.073,-0.069,-0.041,-0.891,112,321,40
3.0,0.5,False,0.0,False,False,True,0.0,60.0,0.0,3,False,2.0,14,0,412,259,62.86,27.03,8.345,-3.183,-0.067,-0.042,-0.683,67,189,3
3.0,0.5,False,0.0,False,False,True,0.0,60.0,50.0,3,False,2.0,14,0,412,259,62.86,27.03,8.345,-3.183,-0.067,-0.042,-0.683,67,189,3
2.0,0.5,False,0.0,True,False,False,0.0,0.0,0.0,0,False,2.0,14,0,1482,912,61.54,30.15,7.803,-3.467,-0.069,-0.042,-1.278,259,624,19
3.0,0.5,False,50.0,True,True,True,0.0,0.0,0.0,0,False,2.0,7,0,213,148,69.48,27.03,8.698,-3.307,-0.062,-0.043,-0.527,38,108,2
3.0,1.0,False,50.0,True,True,False,0.0,60.0,0.0,0,True,2.0,7,345,388,232,59.79,37.07,9.034,-5.436,-0.072,-0.043,-0.659,39,127,56
3.0,0.5,True,0.0,True,False,True,0.0,0.0,0.0,3,False,2.0,14,0,640,374,58.44,27.01,9.088,-3.464,-0.074,-0.043,-0.839,94,273,7
3.0,0.5,True,0.0,True,False,True,0.0,0.0,50.0,3,False,2.0,14,0,640,374,58.44,27.01,9.088,-3.464,-0.074,-0.043,-0.839,94,273,7
3.0,0.5,True,0.0,False,True,False,0.0,0.0,0.0,3,False,2.0,14,0,664,405,60.99,27.65,8.558,-3.371,-0.072,-0.044,-0.883,101,289,11
3.0,0.5,True,0.0,False,True,False,0.0,0.0,50.0,3,False,2.0,14,0,664,405,60.99,27.65,8.558,-3.371,-0.072,-0.044,-0.883,101,289,11
3.0,0.5,False,0.0,False,True,False,0.0,0.0,0.0,3,False,2.0,7,0,670,419,62.54,30.07,7.423,-3.293,-0.07,-0.044,-0.901,99,288,28
3.0,0.5,False,0.0,False,True,False,0.0,0.0,50.0,3,False,2.0,7,0,670,419,62.54,30.07,7.423,-3.293,-0.07,-0.044,-0.901,99,288,28
2.0,0.5,False,50.0,False,True,True,0.0,0.0,0.0,0,False,2.0,7,0,249,178,71.49,29.21,7.748,-3.287,-0.063,-0.045,-0.605,48,126,4
3.0,0.5,True,0.0,True,True,False,0.0,60.0,0.0,0,False,2.0,7,0,414,244,58.94,28.69,7.423,-3.094,-0.077,-0.045,-0.709,53,170,16
3.0,0.5,True,0.0,False,False,True,0.0,60.0,0.0,3,False,2.0,7,0,405,250,61.73,30.0,7.141,-3.165,-0.074,-0.045,-0.718,60,172,18
3.0,0.5,True,0.0,False,False,True,0.0,60.0,50.0,3,False,2.0,7,0,405,250,61.73,30.0,7.141,-3.165,-0.074,-0.045,-0.718,60,172,18
3.0,0.5,True,50.0,True,True,True,0.0,0.0,0.0,0,False,2.0,14,0,203,137,67.49,26.28,8.973,-3.29,-0.068,-0.046,-0.535,34,101,2
3.0,1.0,False,0.0,False,True,True,0.0,0.0,0.0,3,True,2.0,7,265,242,155,64.05,36.13,9.944,-5.738,-0.072,-0.046,-0.576,29,81,45
3.0,1.0,False,0.0,False,True,True,0.0,0.0,50.0,3,True,2.0,7,265,242,155,64.05,36.13,9.944,-5.738,-0.072,-0.046,-0.576,29,81,45
2.0,1.0,False,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,14,0,956,568,59.41,44.89,7.604,-6.337,-0.078,-0.046,-1.104,238,293,28
3.0,0.5,False,0.0,False,False,False,80.0,60.0,0.0,3,False,2.0,7,0,1080,622,57.59,31.35,6.818,-3.229,-0.079,-0.046,-1.141,161,414,40
3.0,0.5,False,0.0,False,False,False,80.0,60.0,50.0,3,False,2.0,7,0,1080,622,57.59,31.35,6.818,-3.229,-0.079,-0.046,-1.141,161,414,40
2.0,0.5,True,50.0,True,False,False,0.0,0.0,0.0,0,False,2.0,7,0,1146,675,58.9,30.22,7.271,-3.262,-0.079,-0.046,-1.204,173,459,36
3.0,0.5,False,50.0,False,True,True,0.0,0.0,0.0,3,True,2.0,14,3,204,140,68.63,22.86,10.354,-3.157,-0.069,-0.047,-0.557,31,108,1
3.0,0.5,False,50.0,False,True,True,0.0,0.0,50.0,3,True,2.0,14,3,204,140,68.63,22.86,10.354,-3.157,-0.069,-0.047,-0.557,31,108,1
2.0,0.5,False,50.0,True,True,False,0.0,0.0,0.0,0,False,2.0,14,0,471,298,63.27,27.52,7.915,-3.107,-0.074,-0.047,-0.807,78,212,3
2.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,3,True,2.0,14,196,1061,622,58.62,24.6,9.882,-3.331,-0.081,-0.047,-1.179,134,465,15
2.0,0.5,True,0.0,False,False,False,0.0,60.0,50.0,3,True,2.0,14,196,1061,622,58.62,24.6,9.882,-3.331,-0.081,-0.047,-1.179,134,465,15
2.0,1.0,False,50.0,True,True,True,0.0,60.0,0.0,3,True,2.0,7,132,136,88,64.71,35.23,10.89,-6.038,-0.075,-0.048,-0.453,22,52,14
2.0,1.0,False,50.0,True,True,True,0.0,60.0,50.0,3,True,2.0,7,132,136,88,64.71,35.23,10.89,-6.038,-0.075,-0.048,-0.453,22,52,14
3.0,0.5,True,50.0,True,True,True,0.0,0.0,0.0,0,False,2.0,7,0,203,137,67.49,27.01,8.641,-3.296,-0.072,-0.048,-0.567,33,100,4
2.0,0.5,False,0.0,False,True,True,0.0,60.0,0.0,0,True,2.0,14,12,194,138,71.13,25.36,9.298,-3.251,-0.068,-0.048,-0.568,33,103,2
2.0,0.5,False,50.0,True,True,False,0.0,60.0,0.0,0,True,2.0,7,13,395,255,64.56,26.27,8.227,-3.033,-0.075,-0.048,-0.772,51,184,14
2.0,0.5,False,0.0,False,False,True,0.0,60.0,0.0,0,True,2.0,14,93,444,280,63.06,24.64,9.756,-3.291,-0.076,-0.048,-0.803,64,211,5
2.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,3,False,2.0,14,0,783,453,57.85,28.04,7.557,-3.06,-0.083,-0.048,-1.027,119,323,5
2.0,0.5,True,50.0,True,False,False,0.0,60.0,50.0,3,False,2.0,14,0,783,453,57.85,28.04,7.557,-3.06,-0.083,-0.048,-1.027,119,323,5
2.0,1.0,False,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,846,509,60.17,44.2,7.432,-6.032,-0.08,-0.048,-1.089,211,264,22
3.0,1.0,False,50.0,True,True,True,0.0,60.0,0.0,3,False,2.0,7,0,148,100,67.57,47.0,6.929,-6.28,-0.072,-0.049,-0.485,40,51,9
3.0,1.0,False,50.0,True,True,True,0.0,60.0,50.0,3,False,2.0,7,0,148,100,67.57,47.0,6.929,-6.28,-0.072,-0.049,-0.485,40,51,9
2.0,1.0,False,50.0,False,True,False,0.0,60.0,0.0,0,False,2.0,14,0,437,274,62.7,43.8,7.471,-5.961,-0.078,-0.049,-0.813,113,142,12
3.0,0.5,False,50.0,False,False,False,0.0,60.0,0.0,3,False,2.0,14,0,1043,591,56.66,29.44,7.436,-3.226,-0.087,-0.049,-1.195,167,413,5
3.0,0.5,False,50.0,False,False,False,0.0,60.0,50.0,3,False,2.0,14,0,1043,591,56.66,29.44,7.436,-3.226,-0.087,-0.049,-1.195,167,413,5
3.0,0.5,True,0.0,True,False,False,0.0,0.0,0.0,0,False,2.0,7,0,1463,832,56.87,30.77,7.339,-3.386,-0.086,-0.049,-1.416,200,555,65
2.0,1.0,True,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,14,0,813,532,65.44,41.73,8.988,-6.567,-0.076,-0.05,-1.148,191,286,47
2.0,0.5,False,0.0,False,False,False,0.0,60.0,0.0,3,True,2.0,7,66,1100,652,59.27,28.07,7.953,-3.22,-0.084,-0.05,-1.275,127,457,62
2.0,0.5,False,0.0,False,False,False,0.0,60.0,50.0,3,True,2.0,7,66,1100,652,59.27,28.07,7.953,-3.22,-0.084,-0.05,-1.275,127,457,62
3.0,1.0,False,0.0,False,False,False,80.0,60.0,0.0,0,True,2.0,14,2288,1210,660,54.55,34.24,12.351,-6.571,-0.092,-0.05,-1.285,146,405,92
3.0,0.5,False,0.0,False,False,False,80.0,0.0,0.0,0,False,2.0,14,0,2427,1401,57.73,28.12,9.018,-3.649,-0.087,-0.05,-1.875,371,984,33
3.0,0.5,False,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,7,0,252,169,67.06,27.81,8.274,-3.293,-0.076,-0.051,-0.662,41,122,6
3.0,0.5,False,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,7,0,252,169,67.06,27.81,8.274,-3.293,-0.076,-0.051,-0.662,41,122,6
3.0,1.0,False,0.0,False,True,False,0.0,60.0,0.0,0,False,2.0,14,0,480,296,61.67,42.91,7.798,-6.006,-0.083,-0.051,-0.883,119,154,16
2.0,1.0,True,50.0,False,False,False,0.0,60.0,0.0,3,False,2.0,7,0,1006,582,57.85,45.19,6.652,-5.644,-0.087,-0.051,-1.221,193,268,113
2.0,1.0,True,50.0,False,False,False,0.0,60.0,50.0,3,False,2.0,7,0,1006,582,57.85,45.19,6.652,-5.644,-0.087,-0.051,-1.221,193,268,113
2.0,0.5,True,50.0,False,False,False,80.0,0.0,0.0,0,True,2.0,14,428,1720,1000,58.14,24.1,10.663,-3.502,-0.088,-0.051,-1.617,212,747,29
3.0,0.5,False,50.0,False,False,False,0.0,0.0,0.0,0,False,2.0,7,0,1892,1091,57.66,30.98,7.151,-3.339,-0.089,-0.051,-1.7,269,731,76
2.0,0.5,False,50.0,False,False,False,0.0,0.0,0.0,0,False,2.0,7,0,1866,1125,60.29,31.2,7.115,-3.35,-0.085,-0.051,-1.72,284,754,75
2.0,1.0,False,0.0,False,True,True,0.0,60.0,0.0,3,False,2.0,14,0,166,115,69.28,44.35,7.773,-6.329,-0.075,-0.052,-0.559,49,62,4
2.0,1.0,False,0.0,False,True,True,0.0,60.0,50.0,3,False,2.0,14,0,166,115,69.28,44.35,7.773,-6.329,-0.075,-0.052,-0.559,49,62,4
2.0,0.5,False,0.0,False,False,True,80.0,60.0,0.0,0,True,2.0,7,45,424,273,64.39,27.47,8.244,-3.234,-0.081,-0.052,-0.859,59,195,19
2.0,1.0,True,50.0,True,False,False,0.0,60.0,0.0,0,True,2.0,7,2039,798,432,54.14,38.89,8.406,-5.506,-0.096,-0.052,-1.079,66,225,129
2.0,0.5,True,0.0,False,False,True,0.0,0.0,0.0,3,False,2.0,14,0,735,435,59.18,27.59,8.853,-3.494,-0.088,-0.052,-1.082,115,315,5
2.0,0.5,True,0.0,False,False,True,0.0,0.0,50.0,3,False,2.0,14,0,735,435,59.18,27.59,8.853,-3.494,-0.088,-0.052,-1.082,115,315,5
3.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,0,True,2.0,14,167,893,498,55.77,24.3,9.601,-3.206,-0.094,-0.052,-1.169,105,370,12
3.0,0.5,True,0.0,False,False,False,80.0,0.0,0.0,0,False,2.0,14,0,2323,1306,56.22,28.02,9.08,-3.665,-0.093,-0.052,-1.892,328,924,43
3.0,1.0,True,50.0,True,True,True,0.0,60.0,0.0,0,True,2.0,14,236,155,97,62.58,30.93,13.441,-6.141,-0.085,-0.053,-0.521,26,65,6
2.0,0.5,False,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,7,0,245,169,68.98,28.4,8.078,-3.311,-0.076,-0.053,-0.684,42,121,6
2.0,0.5,False,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,7,0,245,169,68.98,28.4,8.078,-3.311,-0.076,-0.053,-0.684,42,121,6
3.0,0.5,True,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,14,0,251,166,66.14,25.3,9.542,-3.34,-0.081,-0.053,-0.688,40,124,2
3.0,0.5,True,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,14,0,251,166,66.14,25.3,9.542,-3.34,-0.081,-0.053,-0.688,40,124,2
2.0,0.5,False,0.0,False,False,False,0.0,0.0,0.0,0,False,2.0,14,0,2459,1473,59.9,29.19,8.514,-3.634,-0.088,-0.053,-2.02,406,1028,27
2.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,3,True,2.0,7,108,959,551,57.46,27.22,7.959,-3.106,-0.094,-0.054,-1.261,100,390,54
2.0,0.5,True,50.0,False,False,False,80.0,60.0,50.0,3,True,2.0,7,108,959,551,57.46,27.22,7.959,-3.106,-0.094,-0.054,-1.261,100,390,54
3.0,0.5,False,0.0,True,False,False,0.0,0.0,0.0,0,False,2.0,7,0,1492,887,59.45,30.44,7.496,-3.41,-0.09,-0.054,-1.599,231,596,48
3.0,0.5,False,50.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,183,125,68.31,26.4,8.728,-3.241,-0.081,-0.055,-0.618,32,92,1
3.0,0.5,False,50.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,183,125,68.31,26.4,8.728,-3.241,-0.081,-0.055,-0.618,32,92,1
3.0,0.5,False,50.0,False,False,False,80.0,60.0,0.0,3,False,2.0,7,0,1000,570,57.0,30.53,6.864,-3.155,-0.097,-0.055,-1.317,148,385,30
3.0,0.5,False,50.0,False,False,False,80.0,60.0,50.0,3,False,2.0,7,0,1000,570,57.0,30.53,6.864,-3.155,-0.097,-0.055,-1.317,148,385,30
2.0,0.5,False,50.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,181,125,69.06,27.2,8.438,-3.265,-0.081,-0.056,-0.629,33,91,1
2.0,0.5,False,50.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,181,125,69.06,27.2,8.438,-3.265,-0.081,-0.056,-0.629,33,91,1
3.0,1.0,True,0.0,False,True,False,80.0,0.0,0.0,0,False,2.0,7,0,799,490,61.33,43.47,7.718,-6.097,-0.092,-0.056,-1.244,139,232,111
3.0,0.5,False,0.0,False,False,False,80.0,60.0,0.0,3,True,2.0,7,29,1078,618,57.33,27.99,7.878,-3.199,-0.098,-0.056,-1.403,117,431,62
3.0,0.5,False,0.0,False,False,False,80.0,60.0,50.0,3,True,2.0,7,29,1078,618,57.33,27.99,7.878,-3.199,-0.098,-0.056,-1.403,117,431,62
2.0,1.0,True,50.0,False,False,False,80.0,0.0,0.0,0,False,2.0,7,0,1724,1007,58.41,45.58,7.059,-6.089,-0.096,-0.056,-1.776,333,462,196
3.0,1.0,True,0.0,False,True,True,0.0,60.0,0.0,3,True,2.0,7,184,163,104,63.8,34.62,10.342,-5.612,-0.09,-0.057,-0.583,22,60,22
3.0,1.0,True,0.0,False,True,True,0.0,60.0,50.0,3,True,2.0,7,184,163,104,63.8,34.62,10.342,-5.612,-0.09,-0.057,-0.583,22,60,22
3.0,1.0,True,50.0,False,False,False,0.0,60.0,0.0,3,False,2.0,7,0,1027,567,55.21,44.8,6.695,-5.62,-0.103,-0.057,-1.36,181,258,119
3.0,1.0,True,50.0,False,False,False,0.0,60.0,50.0,3,False,2.0,7,0,1027,567,55.21,44.8,6.695,-5.62,-0.103,-0.057,-1.36,181,258,119
2.0,1.0,True,50.0,False,False,False,0.0,60.0,0.0,0,False,2.0,14,0,1140,654,57.37,42.97,8.302,-6.429,-0.1,-0.057,-1.468,247,353,42
3.0,0.5,False,50.0,True,True,True,0.0,60.0,0.0,3,True,2.0,7,3,147,99,67.35,24.24,9.555,-3.172,-0.087,-0.058,-0.581,24,75,0
3.0,0.5,False,50.0,True,True,True,0.0,60.0,0.0,3,True,2.0,14,3,147,99,67.35,24.24,9.555,-3.172,-0.087,-0.058,-0.581,24,75,0
3.0,0.5,False,50.0,True,True,True,0.0,60.0,50.0,3,True,2.0,7,3,147,99,67.35,24.24,9.555,-3.172,-0.087,-0.058,-0.581,24,75,0
3.0,0.5,False,50.0,True,True,True,0.0,60.0,50.0,3,True,2.0,14,3,147,99,67.35,24.24,9.555,-3.172,-0.087,-0.058,-0.581,24,75,0
2.0,0.5,True,0.0,True,False,True,0.0,60.0,0.0,0,True,2.0,14,137,371,251,67.65,24.3,9.716,-3.233,-0.086,-0.058,-0.92,56,190,5
3.0,1.0,True,50.0,False,False,False,0.0,60.0,0.0,0,True,2.0,14,2483,1120,565,50.45,32.92,12.506,-6.31,-0.116,-0.058,-1.387,115,354,83
2.0,0.5,False,50.0,False,False,False,0.0,60.0,0.0,3,True,2.0,14,47,1025,605,59.02,24.46,9.49,-3.203,-0.098,-0.058,-1.426,136,454,8
2.0,0.5,False,50.0,False,False,False,0.0,60.0,50.0,3,True,2.0,14,47,1025,605,59.02,24.46,9.49,-3.203,-0.098,-0.058,-1.426,136,454,8
2.0,1.0,True,50.0,True,True,True,0.0,60.0,0.0,3,False,2.0,14,0,139,98,70.5,43.88,8.06,-6.451,-0.084,-0.059,-0.583,41,55,2
2.0,1.0,True,50.0,True,True,True,0.0,60.0,50.0,3,False,2.0,14,0,139,98,70.5,43.88,8.06,-6.451,-0.084,-0.059,-0.583,41,55,2
2.0,0.5,True,0.0,False,True,False,0.0,0.0,0.0,3,False,2.0,14,0,642,411,64.02,27.49,8.578,-3.38,-0.092,-0.059,-1.194,102,294,11
2.0,0.5,True,0.0,False,True,False,0.0,0.0,50.0,3,False,2.0,14,0,642,411,64.02,27.49,8.578,-3.38,-0.092,-0.059,-1.194,102,294,11
3.0,0.5,False,0.0,True,False,False,0.0,0.0,0.0,3,False,2.0,7,0,1373,784,57.1,29.97,7.466,-3.345,-0.104,-0.059,-1.663,197,531,49
3.0,0.5,False,0.0,True,False,False,0.0,0.0,50.0,3,False,2.0,7,0,1373,784,57.1,29.97,7.466,-3.345,-0.104,-0.059,-1.663,197,531,49
2.0,0.5,True,0.0,False,True,True,0.0,0.0,0.0,0,True,2.0,14,57,280,196,70.0,22.45,11.202,-3.354,-0.086,-0.06,-0.843,38,152,6
3.0,0.5,False,0.0,False,False,True,0.0,60.0,0.0,3,False,2.0,7,0,412,259,62.86,29.73,7.119,-3.147,-0.095,-0.06,-0.963,64,179,16
3.0,0.5,False,0.0,False,False,True,0.0,60.0,50.0,3,False,2.0,7,0,412,259,62.86,29.73,7.119,-3.147,-0.095,-0.06,-0.963,64,179,16
2.0,1.0,True,0.0,True,False,False,80.0,60.0,0.0,3,True,2.0,7,1281,762,428,56.17,38.79,8.319,-5.445,-0.107,-0.06,-1.241,63,214,140
2.0,1.0,True,0.0,True,False,False,80.0,60.0,50.0,3,True,2.0,7,1281,762,428,56.17,38.79,8.319,-5.445,-0.107,-0.06,-1.241,63,214,140
3.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,3,False,2.0,7,0,984,539,54.78,29.68,7.032,-3.125,-0.11,-0.06,-1.398,125,367,40
3.0,0.5,True,50.0,False,False,False,80.0,60.0,50.0,3,False,2.0,7,0,984,539,54.78,29.68,7.032,-3.125,-0.11,-0.06,-1.398,125,367,40
3.0,1.0,True,0.0,False,False,False,0.0,60.0,0.0,3,False,2.0,14,0,1090,610,55.96,43.61,8.084,-6.442,-0.107,-0.06,-1.485,229,322,49
3.0,1.0,True,0.0,False,False,False,0.0,60.0,50.0,3,False,2.0,14,0,1090,610,55.96,43.61,8.084,-6.442,-0.107,-0.06,-1.485,229,322,49
3.0,0.5,False,0.0,True,True,False,0.0,0.0,0.0,0,False,2.0,7,0,603,374,62.02,29.95,7.095,-3.174,-0.099,-0.061,-1.185,89,256,24
